country,league_code,season,season_start,club,squad_size,avg_age,foreign_players,avg_market_value_m,squad_market_value_m
Spain,ES1,2025-2026,2025,Levante UD,27,25.9,8,3.21,86.7
Spain,ES1,2025-2026,2025,Elche CF,26,26.7,10,3.27,85.1
Spain,ES1,2025-2026,2025,Getafe CF,25,28.2,13,3.32,82.9
Spain,ES1,2025-2026,2025,Deportivo Alavés,24,28.0,10,2.79,66.9
Spain,ES1,2025-2026,2025,Real Oviedo,25,28.0,15,2.53,63.3
Germany,L1,2006-2007,2006,Bayern Munich,30,27.0,16,6.02,180.73
Germany,L1,2006-2007,2006,SV Werder Bremen,33,25.4,14,4.77,157.25
Germany,L1,2006-2007,2006,FC Schalke 04,30,25.2,14,3.55,106.6
Germany,L1,2006-2007,2006,Hamburger SV,36,25.4,19,2.83,101.83
Germany,L1,2006-2007,2006,VfB Stuttgart,32,25.8,11,3.03,97.08
Germany,L1,2006-2007,2006,Borussia Dortmund,32,24.5,14,2.49,79.78
Germany,L1,2006-2007,2006,Bayer 04 Leverkusen,28,25.6,14,2.65,74.08
Germany,L1,2006-2007,2006,Hertha BSC,32,26.1,19,2.29,73.4
Germany,L1,2006-2007,2006,1.FC Nuremberg,31,26.0,20,2.11,65.45
Germany,L1,2006-2007,2006,VfL Wolfsburg,30,27.4,21,1.86,55.9
Germany,L1,2006-2007,2006,Eintracht Frankfurt,30,26.1,11,1.77,52.95
Germany,L1,2006-2007,2006,Borussia Mönchengladbach,36,25.1,18,1.27,45.85
Germany,L1,2006-2007,2006,Hannover 96,32,26.5,15,1.43,45.85
Germany,L1,2006-2007,2006,VfL Bochum,32,27.7,15,1.28,41.0
Germany,L1,2006-2007,2006,1.FSV Mainz 05,34,26.1,16,1.06,36.03
Germany,L1,2006-2007,2006,Arminia Bielefeld,30,27.0,12,1.19,35.6
Germany,L1,2006-2007,2006,Alemannia Aachen,31,26.2,9,0.86,26.68
Germany,L1,2006-2007,2006,FC Energie Cottbus,30,27.0,18,0.885,26.55
Germany,L1,2007-2008,2007,Bayern Munich,31,26.3,14,8.04,249.2
Germany,L1,2007-2008,2007,SV Werder Bremen,37,24.7,17,4.31,159.55
Germany,L1,2007-2008,2007,FC Schalke 04,34,26.5,19,3.7,125.85
Germany,L1,2007-2008,2007,Hamburger SV,36,24.6,24,3.35,120.75
Germany,L1,2007-2008,2007,VfB Stuttgart,35,25.4,17,3.11,108.85
Germany,L1,2007-2008,2007,Bayer 04 Leverkusen,31,24.7,12,2.9,90.05
Germany,L1,2007-2008,2007,Hertha BSC,36,24.9,22,2.25,81.0
Germany,L1,2007-2008,2007,Borussia Dortmund,34,26.0,17,2.35,79.8
Germany,L1,2007-2008,2007,VfL Wolfsburg,39,26.1,25,2.03,79.0
Germany,L1,2007-2008,2007,Eintracht Frankfurt,34,25.6,16,1.99,67.8
Germany,L1,2007-2008,2007,Hannover 96,35,27.7,16,1.76,61.55
Germany,L1,2007-2008,2007,1.FC Nuremberg,33,26.3,21,1.74,57.45
Germany,L1,2007-2008,2007,VfL Bochum,33,26.4,17,1.27,41.95
Germany,L1,2007-2008,2007,Karlsruher SC,27,26.1,9,1.38,37.35
Germany,L1,2007-2008,2007,Arminia Bielefeld,34,26.8,11,1.03,34.85
Germany,L1,2007-2008,2007,FC Energie Cottbus,39,26.6,24,0.794,30.95
Germany,L1,2007-2008,2007,MSV Duisburg,38,26.8,22,0.768,29.2
Germany,L1,2007-2008,2007,FC Hansa Rostock,31,27.0,12,0.889,27.55
Germany,L1,2008-2009,2008,Bayern Munich,29,26.7,14,8.14,235.95
Germany,L1,2008-2009,2008,Hamburger SV,38,25.6,26,4.13,156.88
Germany,L1,2008-2009,2008,SV Werder Bremen,35,24.7,17,4.27,149.45
Germany,L1,2008-2009,2008,VfL Wolfsburg,35,26.0,24,3.95,138.33
Germany,L1,2008-2009,2008,Bayer 04 Leverkusen,31,25.6,15,3.87,120.1
Germany,L1,2008-2009,2008,VfB Stuttgart,34,25.6,13,3.5,119.05
Germany,L1,2008-2009,2008,FC Schalke 04,34,25.5,19,3.47,118.05
Germany,L1,2008-2009,2008,Borussia Dortmund,39,25.9,22,2.71,105.83
Germany,L1,2008-2009,2008,Hertha BSC,31,25.3,21,2.84,88.1
Germany,L1,2008-2009,2008,TSG 1899 Hoffenheim,34,24.2,14,2.34,79.65
Germany,L1,2008-2009,2008,Hannover 96,35,26.6,17,1.84,64.38
Germany,L1,2008-2009,2008,Eintracht Frankfurt,34,25.5,19,1.86,63.4
Germany,L1,2008-2009,2008,1.FC Köln,32,26.8,20,1.54,49.3
Germany,L1,2008-2009,2008,Borussia Mönchengladbach,36,26.9,18,1.36,49.0
Germany,L1,2008-2009,2008,VfL Bochum,34,27.8,17,1.22,41.45
Germany,L1,2008-2009,2008,Karlsruher SC,27,27.3,10,1.14,30.9
Germany,L1,2008-2009,2008,Arminia Bielefeld,30,27.0,13,0.987,29.6
Germany,L1,2008-2009,2008,FC Energie Cottbus,35,28.0,22,0.844,29.53
Germany,L1,2009-2010,2009,Bayern Munich,29,26.6,15,9.64,279.55
Germany,L1,2009-2010,2009,VfL Wolfsburg,31,26.3,19,5.01,155.43
Germany,L1,2009-2010,2009,SV Werder Bremen,38,24.9,17,3.79,143.95
Germany,L1,2009-2010,2009,Hamburger SV,35,25.4,19,3.89,136.28
Germany,L1,2009-2010,2009,FC Schalke 04,40,24.8,23,3.36,134.55
Germany,L1,2009-2010,2009,Bayer 04 Leverkusen,30,24.9,14,4.43,132.9
Germany,L1,2009-2010,2009,VfB Stuttgart,34,25.7,14,3.67,124.65
Germany,L1,2009-2010,2009,Borussia Dortmund,34,24.5,14,3.22,109.4
Germany,L1,2009-2010,2009,TSG 1899 Hoffenheim,33,23.8,16,2.95,97.5
Germany,L1,2009-2010,2009,Hertha BSC,33,25.6,21,1.88,61.98
Germany,L1,2009-2010,2009,Eintracht Frankfurt,36,26.1,19,1.64,59.2
Germany,L1,2009-2010,2009,1.FC Köln,33,25.3,18,1.79,59.13
Germany,L1,2009-2010,2009,Borussia Mönchengladbach,30,26.0,15,1.83,55.0
Germany,L1,2009-2010,2009,Hannover 96,39,26.6,22,1.3,50.88
Germany,L1,2009-2010,2009,1.FSV Mainz 05,41,26.5,22,1.19,48.78
Germany,L1,2009-2010,2009,1.FC Nuremberg,33,25.3,16,1.44,47.5
Germany,L1,2009-2010,2009,VfL Bochum,32,27.1,16,1.25,39.9
Germany,L1,2009-2010,2009,SC Freiburg,32,25.3,20,1.23,39.45
Germany,L1,2010-2011,2010,Bayern Munich,31,26.2,17,9.97,308.98
Germany,L1,2010-2011,2010,Borussia Dortmund,31,25.2,16,5.48,169.95
Germany,L1,2010-2011,2010,FC Schalke 04,36,25.7,23,4.37,157.18
Germany,L1,2010-2011,2010,SV Werder Bremen,38,25.5,18,3.98,151.13
Germany,L1,2010-2011,2010,Bayer 04 Leverkusen,30,25.6,12,4.92,147.68
Germany,L1,2010-2011,2010,VfL Wolfsburg,34,26.2,25,4.27,145.1
Germany,L1,2010-2011,2010,TSG 1899 Hoffenheim,34,24.3,19,3.71,126.13
Germany,L1,2010-2011,2010,Hamburger SV,30,26.4,20,3.74,112.13
Germany,L1,2010-2011,2010,VfB Stuttgart,33,25.8,17,3.19,105.25
Germany,L1,2010-2011,2010,1.FC Köln,38,25.7,19,1.82,69.28
Germany,L1,2010-2011,2010,Borussia Mönchengladbach,34,26.3,19,1.96,66.55
Germany,L1,2010-2011,2010,Hannover 96,28,26.5,14,2.33,65.35
Germany,L1,2010-2011,2010,1.FSV Mainz 05,28,27.4,15,2.16,60.6
Germany,L1,2010-2011,2010,1.FC Nuremberg,32,25.0,14,1.88,60.2
Germany,L1,2010-2011,2010,SC Freiburg,32,25.7,19,1.87,59.95
Germany,L1,2010-2011,2010,1.FC Kaiserslautern,30,25.4,18,1.68,50.5
Germany,L1,2010-2011,2010,Eintracht Frankfurt,31,25.7,15,1.53,47.58
Germany,L1,2010-2011,2010,FC St. Pauli,30,27.3,2,1.02,30.5
Germany,L1,2011-2012,2011,Bayern Munich,25,26.3,11,14.24,356.0
Germany,L1,2011-2012,2011,Borussia Dortmund,30,25.1,14,7.2,215.95
Germany,L1,2011-2012,2011,FC Schalke 04,39,25.2,21,3.98,155.23
Germany,L1,2011-2012,2011,Bayer 04 Leverkusen,30,24.6,9,4.5,134.85
Germany,L1,2011-2012,2011,VfL Wolfsburg,45,26.4,29,2.8,125.8
Germany,L1,2011-2012,2011,VfB Stuttgart,32,25.8,18,3.69,118.0
Germany,L1,2011-2012,2011,SV Werder Bremen,38,24.7,17,2.95,111.95
Germany,L1,2011-2012,2011,TSG 1899 Hoffenheim,35,24.5,20,2.53,88.65
Germany,L1,2011-2012,2011,Borussia Mönchengladbach,28,24.7,15,3.15,88.3
Germany,L1,2011-2012,2011,Hamburger SV,37,24.5,23,2.32,85.9
Germany,L1,2011-2012,2011,Hannover 96,31,26.2,17,2.48,76.8
Germany,L1,2011-2012,2011,SC Freiburg,37,25.4,17,1.88,69.43
Germany,L1,2011-2012,2011,1.FC Köln,34,25.1,17,1.77,60.18
Germany,L1,2011-2012,2011,1.FC Nuremberg,30,24.7,12,1.74,52.1
Germany,L1,2011-2012,2011,1.FSV Mainz 05,30,26.2,18,1.73,52.0
Germany,L1,2011-2012,2011,Hertha BSC,31,25.2,18,1.47,45.6
Germany,L1,2011-2012,2011,1.FC Kaiserslautern,37,24.8,22,1.15,42.6
Germany,L1,2011-2012,2011,FC Augsburg,32,26.6,15,1.2,38.35
Germany,L1,2012-2013,2012,Bayern Munich,29,25.8,13,15.94,462.4
Germany,L1,2012-2013,2012,Borussia Dortmund,31,24.7,11,9.75,302.3
Germany,L1,2012-2013,2012,FC Schalke 04,34,25.3,22,5.4,183.55
Germany,L1,2012-2013,2012,Bayer 04 Leverkusen,33,24.1,11,4.71,155.3
Germany,L1,2012-2013,2012,VfL Wolfsburg,36,26.4,26,3.03,109.0
Germany,L1,2012-2013,2012,Hamburger SV,30,25.6,18,3.5,104.95
Germany,L1,2012-2013,2012,VfB Stuttgart,34,25.8,20,2.74,93.13
Germany,L1,2012-2013,2012,Borussia Mönchengladbach,29,24.7,14,3.01,87.33
Germany,L1,2012-2013,2012,Hannover 96,35,26.0,20,2.38,83.15
Germany,L1,2012-2013,2012,TSG 1899 Hoffenheim,43,24.1,24,1.82,78.25
Germany,L1,2012-2013,2012,SV Werder Bremen,32,23.9,15,2.44,78.0
Germany,L1,2012-2013,2012,Eintracht Frankfurt,31,26.0,13,2.21,68.4
Germany,L1,2012-2013,2012,SC Freiburg,32,24.5,15,2.06,65.8
Germany,L1,2012-2013,2012,1.FSV Mainz 05,32,26.9,18,1.64,52.43
Germany,L1,2012-2013,2012,1.FC Nuremberg,32,24.6,14,1.46,46.83
Germany,L1,2012-2013,2012,FC Augsburg,33,26.7,18,1.17,38.45
Germany,L1,2012-2013,2012,SpVgg Greuther Fürth,37,25.3,18,0.901,33.33
Germany,L1,2012-2013,2012,Fortuna Düsseldorf,35,26.2,20,0.89,31.15
Germany,L1,2013-2014,2013,Bayern Munich,33,25.2,16,16.88,556.88
Germany,L1,2013-2014,2013,Borussia Dortmund,31,25.2,13,10.52,326.05
Germany,L1,2013-2014,2013,FC Schalke 04,38,25.0,18,5.35,203.25
Germany,L1,2013-2014,2013,Bayer 04 Leverkusen,35,24.8,14,5.03,175.88
Germany,L1,2013-2014,2013,VfL Wolfsburg,36,25.6,24,4.31,155.23
Germany,L1,2013-2014,2013,Borussia Mönchengladbach,28,25.4,15,3.98,111.38
Germany,L1,2013-2014,2013,VfB Stuttgart,35,25.5,20,3.09,108.3
Germany,L1,2013-2014,2013,Hamburger SV,34,25.4,18,3.02,102.78
Germany,L1,2013-2014,2013,TSG 1899 Hoffenheim,43,24.2,25,2.27,97.4
Germany,L1,2013-2014,2013,Eintracht Frankfurt,33,25.3,11,2.61,86.2
Germany,L1,2013-2014,2013,Hannover 96,36,25.6,20,2.23,80.23
Germany,L1,2013-2014,2013,SC Freiburg,35,24.2,16,2.05,71.68
Germany,L1,2013-2014,2013,Hertha BSC,32,26.4,14,2.13,68.08
Germany,L1,2013-2014,2013,SV Werder Bremen,39,24.2,19,1.7,66.4
Germany,L1,2013-2014,2013,1.FSV Mainz 05,32,27.1,16,1.86,59.45
Germany,L1,2013-2014,2013,1.FC Nuremberg,33,24.7,17,1.71,56.45
Germany,L1,2013-2014,2013,FC Augsburg,35,25.8,20,1.31,45.95
Germany,L1,2013-2014,2013,Eintracht Braunschweig,33,26.4,11,0.866,28.58
Germany,L1,2014-2015,2014,Bayern Munich,33,26.1,17,17.43,575.13
Germany,L1,2014-2015,2014,Borussia Dortmund,37,25.2,21,8.64,319.5
Germany,L1,2014-2015,2014,VfL Wolfsburg,30,26.4,18,7.37,221.05
Germany,L1,2014-2015,2014,FC Schalke 04,36,24.5,15,5.89,212.0
Germany,L1,2014-2015,2014,Bayer 04 Leverkusen,26,25.4,14,6.81,177.1
Germany,L1,2014-2015,2014,Borussia Mönchengladbach,27,26.3,15,4.84,130.63
Germany,L1,2014-2015,2014,TSG 1899 Hoffenheim,30,24.9,14,4.06,121.78
Germany,L1,2014-2015,2014,1.FSV Mainz 05,36,25.4,19,2.44,88.0
Germany,L1,2014-2015,2014,Hamburger SV,38,25.8,20,2.29,87.15
Germany,L1,2014-2015,2014,VfB Stuttgart,30,25.2,17,2.9,86.95
Germany,L1,2014-2015,2014,Hannover 96,35,26.1,16,2.19,76.65
Germany,L1,2014-2015,2014,Eintracht Frankfurt,30,25.6,14,2.5,74.9
Germany,L1,2014-2015,2014,SV Werder Bremen,36,24.4,17,1.88,67.53
Germany,L1,2014-2015,2014,Hertha BSC,30,26.7,16,2.2,66.0
Germany,L1,2014-2015,2014,SC Freiburg,30,25.6,13,1.91,57.4
Germany,L1,2014-2015,2014,1.FC Köln,27,25.8,14,1.88,50.75
Germany,L1,2014-2015,2014,FC Augsburg,35,26.1,19,1.43,50.08
Germany,L1,2014-2015,2014,SC Paderborn 07,28,26.6,9,1.02,28.5
Germany,L1,2015-2016,2015,Bayern Munich,34,26.4,19,17.53,596.05
Germany,L1,2015-2016,2015,Borussia Dortmund,30,25.4,14,11.77,352.95
Germany,L1,2015-2016,2015,VfL Wolfsburg,35,25.9,19,7.73,270.43
Germany,L1,2015-2016,2015,Bayer 04 Leverkusen,33,24.7,20,7.31,241.3
Germany,L1,2015-2016,2015,FC Schalke 04,32,25.4,14,7.04,225.2
Germany,L1,2015-2016,2015,Borussia Mönchengladbach,29,25.9,18,6.42,186.15
Germany,L1,2015-2016,2015,TSG 1899 Hoffenheim,30,25.4,15,3.01,90.2
Germany,L1,2015-2016,2015,1.FSV Mainz 05,39,25.8,22,2.18,85.15
Germany,L1,2015-2016,2015,VfB Stuttgart,34,25.4,19,2.39,81.18
Germany,L1,2015-2016,2015,Hertha BSC,34,25.7,15,2.32,78.93
Germany,L1,2015-2016,2015,Eintracht Frankfurt,35,25.5,21,2.19,76.6
Germany,L1,2015-2016,2015,FC Augsburg,39,26.4,21,1.94,75.83
Germany,L1,2015-2016,2015,1.FC Köln,25,25.4,12,2.75,68.63
Germany,L1,2015-2016,2015,SV Werder Bremen,39,25.1,20,1.66,64.68
Germany,L1,2015-2016,2015,Hamburger SV,35,26.3,19,1.81,63.2
Germany,L1,2015-2016,2015,Hannover 96,39,24.9,21,1.56,60.83
Germany,L1,2015-2016,2015,FC Ingolstadt 04,29,25.7,16,1.23,35.65
Germany,L1,2015-2016,2015,SV Darmstadt 98,30,27.7,8,0.838,25.15
Germany,L1,2016-2017,2016,Bayern Munich,33,26.6,19,17.05,562.55
Germany,L1,2016-2017,2016,Borussia Dortmund,31,25.6,18,12.6,390.65
Germany,L1,2016-2017,2016,Bayer 04 Leverkusen,39,24.3,21,6.8,265.03
Germany,L1,2016-2017,2016,FC Schalke 04,39,25.3,22,5.57,217.25
Germany,L1,2016-2017,2016,VfL Wolfsburg,43,25.0,22,4.72,203.08
Germany,L1,2016-2017,2016,RB Leipzig,33,24.0,18,5.34,176.33
Germany,L1,2016-2017,2016,Borussia Mönchengladbach,33,24.9,17,4.91,162.18
Germany,L1,2016-2017,2016,TSG 1899 Hoffenheim,33,25.0,15,4.2,138.63
Germany,L1,2016-2017,2016,1.FC Köln,30,25.8,15,3.87,116.15
Germany,L1,2016-2017,2016,1.FSV Mainz 05,39,24.8,23,2.48,96.73
Germany,L1,2016-2017,2016,Hertha BSC,33,25.4,16,2.93,96.53
Germany,L1,2016-2017,2016,SV Werder Bremen,41,26.0,22,2.18,89.45
Germany,L1,2016-2017,2016,SC Freiburg,36,25.5,14,2.41,86.73
Germany,L1,2016-2017,2016,Hamburger SV,38,25.0,21,2.12,80.48
Germany,L1,2016-2017,2016,Eintracht Frankfurt,35,24.6,22,2.07,72.3
Germany,L1,2016-2017,2016,FC Augsburg,37,26.8,21,1.78,65.85
Germany,L1,2016-2017,2016,FC Ingolstadt 04,32,25.3,15,1.21,38.63
Germany,L1,2016-2017,2016,SV Darmstadt 98,39,27.2,17,0.666,25.98
Germany,L1,2017-2018,2017,Bayern Munich,38,25.2,19,21.36,811.85
Germany,L1,2017-2018,2017,Borussia Dortmund,35,25.5,21,16.41,574.2
Germany,L1,2017-2018,2017,RB Leipzig,28,24.5,19,13.33,373.3
Germany,L1,2017-2018,2017,Bayer 04 Leverkusen,27,25.7,14,13.24,357.35
Germany,L1,2017-2018,2017,FC Schalke 04,29,26.1,18,9.46,274.35
Germany,L1,2017-2018,2017,TSG 1899 Hoffenheim,36,24.6,14,5.91,212.75
Germany,L1,2017-2018,2017,Borussia Mönchengladbach,35,25.1,19,5.52,193.25
Germany,L1,2017-2018,2017,VfL Wolfsburg,33,24.8,20,4.35,143.6
Germany,L1,2017-2018,2017,VfB Stuttgart,34,25.2,18,3.96,134.7
Germany,L1,2017-2018,2017,Hertha BSC,32,25.4,16,4.11,131.45
Germany,L1,2017-2018,2017,Eintracht Frankfurt,36,25.5,24,3.5,126.15
Germany,L1,2017-2018,2017,SV Werder Bremen,33,26.0,19,3.25,107.15
Germany,L1,2017-2018,2017,SC Freiburg,36,26.0,14,2.79,100.6
Germany,L1,2017-2018,2017,FC Augsburg,33,26.2,18,3.04,100.45
Germany,L1,2017-2018,2017,1.FSV Mainz 05,33,25.9,19,2.98,98.35
Germany,L1,2017-2018,2017,Hannover 96,30,26.4,12,3.1,92.95
Germany,L1,2017-2018,2017,1.FC Köln,38,24.9,19,2.41,91.73
Germany,L1,2017-2018,2017,Hamburger SV,34,25.0,17,1.84,62.4
Germany,L1,2018-2019,2018,Bayern Munich,32,26.2,15,24.53,784.88
Germany,L1,2018-2019,2018,Borussia Dortmund,34,24.9,21,18.92,643.25
Germany,L1,2018-2019,2018,RB Leipzig,34,23.0,22,14.09,479.0
Germany,L1,2018-2019,2018,Bayer 04 Leverkusen,31,25.1,16,13.85,429.4
Germany,L1,2018-2019,2018,TSG 1899 Hoffenheim,38,24.9,23,8.85,336.25
Germany,L1,2018-2019,2018,Eintracht Frankfurt,47,25.4,29,6.67,313.4
Germany,L1,2018-2019,2018,Borussia Mönchengladbach,30,25.7,16,8.81,264.3
Germany,L1,2018-2019,2018,VfL Wolfsburg,36,25.5,23,6.37,229.25
Germany,L1,2018-2019,2018,FC Schalke 04,39,25.6,24,5.67,221.3
Germany,L1,2018-2019,2018,Hertha BSC,36,24.9,20,5.77,207.63
Germany,L1,2018-2019,2018,SV Werder Bremen,33,26.2,18,5.09,168.05
Germany,L1,2018-2019,2018,1.FSV Mainz 05,35,25.3,20,4.56,159.73
Germany,L1,2018-2019,2018,VfB Stuttgart,34,25.4,17,4.23,143.75
Germany,L1,2018-2019,2018,FC Augsburg,40,25.4,20,3.48,139.25
Germany,L1,2018-2019,2018,SC Freiburg,34,25.5,8,3.59,122.1
Germany,L1,2018-2019,2018,Fortuna Düsseldorf,34,26.7,17,2.79,94.95
Germany,L1,2018-2019,2018,Hannover 96,37,26.2,18,2.47,91.43
Germany,L1,2018-2019,2018,1.FC Nuremberg,29,25.7,12,1.88,54.4
Germany,L1,2019-2020,2019,Bayern Munich,38,24.2,21,20.46,777.33
Germany,L1,2019-2020,2019,Borussia Dortmund,37,25.0,20,17.68,654.05
Germany,L1,2019-2020,2019,RB Leipzig,38,23.4,26,15.01,570.48
Germany,L1,2019-2020,2019,Bayer 04 Leverkusen,29,25.7,18,13.76,398.95
Germany,L1,2019-2020,2019,Borussia Mönchengladbach,34,26.3,17,7.49,254.7
Germany,L1,2019-2020,2019,TSG 1899 Hoffenheim,37,26.8,25,6.11,226.05
Germany,L1,2019-2020,2019,FC Schalke 04,33,24.6,20,6.71,221.58
Germany,L1,2019-2020,2019,Hertha BSC,42,24.7,23,5.17,217.2
Germany,L1,2019-2020,2019,Eintracht Frankfurt,35,27.0,24,5.97,208.98
Germany,L1,2019-2020,2019,VfL Wolfsburg,38,25.2,24,5.46,207.6
Germany,L1,2019-2020,2019,SV Werder Bremen,36,26.6,18,3.75,135.13
Germany,L1,2019-2020,2019,SC Freiburg,30,26.3,10,4.09,122.65
Germany,L1,2019-2020,2019,1.FSV Mainz 05,35,24.4,19,3.47,121.58
Germany,L1,2019-2020,2019,FC Augsburg,37,26.0,19,3.05,112.95
Germany,L1,2019-2020,2019,1.FC Köln,35,25.7,15,2.81,98.48
Germany,L1,2019-2020,2019,Fortuna Düsseldorf,37,26.7,17,1.94,71.78
Germany,L1,2019-2020,2019,1.FC Union Berlin,34,26.7,12,1.21,41.2
Germany,L1,2019-2020,2019,SC Paderborn 07,32,25.9,15,0.903,28.9
Germany,L1,2020-2021,2020,Bayern Munich,45,24.4,22,19.07,858.23
Germany,L1,2020-2021,2020,Borussia Dortmund,32,25.5,17,19.64,628.4
Germany,L1,2020-2021,2020,RB Leipzig,32,24.1,23,17.97,574.95
Germany,L1,2020-2021,2020,Bayer 04 Leverkusen,33,25.6,22,11.31,373.25
Germany,L1,2020-2021,2020,Borussia Mönchengladbach,33,26.2,19,9.11,300.75
Germany,L1,2020-2021,2020,Eintracht Frankfurt,36,26.2,24,7.48,269.15
Germany,L1,2020-2021,2020,VfL Wolfsburg,30,26.4,20,8.56,256.83
Germany,L1,2020-2021,2020,Hertha BSC,38,24.9,22,6.02,228.88
Germany,L1,2020-2021,2020,TSG 1899 Hoffenheim,37,25.4,26,6.17,228.15
Germany,L1,2020-2021,2020,VfB Stuttgart,32,24.4,17,5.91,189.25
Germany,L1,2020-2021,2020,1.FSV Mainz 05,36,25.4,18,4.54,163.3
Germany,L1,2020-2021,2020,SC Freiburg,30,25.7,13,4.64,139.1
Germany,L1,2020-2021,2020,FC Schalke 04,45,25.3,27,2.73,123.05
Germany,L1,2020-2021,2020,1.FC Köln,36,25.3,19,3.28,118.2
Germany,L1,2020-2021,2020,SV Werder Bremen,33,25.7,17,3.39,111.98
Germany,L1,2020-2021,2020,FC Augsburg,31,26.4,21,3.0,93.05
Germany,L1,2020-2021,2020,1.FC Union Berlin,33,26.4,10,2.49,82.05
Germany,L1,2020-2021,2020,Arminia Bielefeld,33,25.4,15,1.72,56.73
Germany,L1,2021-2022,2021,Bayern Munich,38,25.2,21,20.8,790.33
Germany,L1,2021-2022,2021,Borussia Dortmund,44,24.5,25,12.7,558.98
Germany,L1,2021-2022,2021,RB Leipzig,34,24.3,23,14.68,498.95
Germany,L1,2021-2022,2021,Bayer 04 Leverkusen,35,25.1,25,13.0,455.05
Germany,L1,2021-2022,2021,VfL Wolfsburg,37,25.7,24,7.28,269.3
Germany,L1,2021-2022,2021,Borussia Mönchengladbach,31,25.8,13,7.64,236.8
Germany,L1,2021-2022,2021,Eintracht Frankfurt,36,25.7,23,6.35,228.75
Germany,L1,2021-2022,2021,TSG 1899 Hoffenheim,40,25.3,22,5.29,211.43
Germany,L1,2021-2022,2021,SC Freiburg,32,25.5,12,5.51,176.35
Germany,L1,2021-2022,2021,VfB Stuttgart,39,24.0,22,4.47,174.23
Germany,L1,2021-2022,2021,Hertha BSC,45,25.2,22,3.46,155.78
Germany,L1,2021-2022,2021,1.FSV Mainz 05,34,25.5,18,3.85,131.03
Germany,L1,2021-2022,2021,1.FC Union Berlin,40,27.1,16,2.9,115.9
Germany,L1,2021-2022,2021,1.FC Köln,31,25.8,13,3.2,99.28
Germany,L1,2021-2022,2021,FC Augsburg,32,26.0,19,2.98,95.3
Germany,L1,2021-2022,2021,Arminia Bielefeld,34,25.1,20,1.94,65.85
Germany,L1,2021-2022,2021,VfL Bochum,33,27.7,17,1.58,52.25
Germany,L1,2021-2022,2021,SpVgg Greuther Fürth,34,25.1,16,1.09,36.95
Germany,L1,2022-2023,2022,Bayern Munich,35,25.7,23,27.11,948.95
Germany,L1,2022-2023,2022,Borussia Dortmund,37,25.1,19,15.34,567.55
Germany,L1,2022-2023,2022,RB Leipzig,29,26.0,19,16.77,486.4
Germany,L1,2022-2023,2022,Bayer 04 Leverkusen,35,24.8,25,12.93,452.5
Germany,L1,2022-2023,2022,Eintracht Frankfurt,36,25.6,22,9.02,324.55
Germany,L1,2022-2023,2022,Borussia Mönchengladbach,35,25.9,15,6.91,241.68
Germany,L1,2022-2023,2022,VfL Wolfsburg,33,25.1,20,7.22,238.3
Germany,L1,2022-2023,2022,SC Freiburg,29,26.5,11,6.93,200.95
Germany,L1,2022-2023,2022,TSG 1899 Hoffenheim,37,26.2,22,4.83,178.8
Germany,L1,2022-2023,2022,1.FC Union Berlin,36,27.4,18,4.39,157.95
Germany,L1,2022-2023,2022,VfB Stuttgart,39,23.7,22,3.87,151.05
Germany,L1,2022-2023,2022,1.FSV Mainz 05,35,25.2,18,3.88,135.9
Germany,L1,2022-2023,2022,FC Augsburg,42,25.6,25,3.15,132.23
Germany,L1,2022-2023,2022,1.FC Köln,39,25.4,17,2.97,115.65
Germany,L1,2022-2023,2022,Hertha BSC,41,25.8,24,2.29,94.0
Germany,L1,2022-2023,2022,SV Werder Bremen,33,25.2,11,2.71,89.5
Germany,L1,2022-2023,2022,FC Schalke 04,43,26.9,22,2.04,87.78
Germany,L1,2022-2023,2022,VfL Bochum,32,28.3,18,1.68,53.7
Germany,L1,2023-2024,2023,Bayern Munich,39,25.2,23,24.75,965.15
Germany,L1,2023-2024,2023,Bayer 04 Leverkusen,32,24.9,23,20.57,658.35
Germany,L1,2023-2024,2023,RB Leipzig,32,25.2,22,17.04,545.4
Germany,L1,2023-2024,2023,Borussia Dortmund,36,25.6,17,13.74,494.8
Germany,L1,2023-2024,2023,VfB Stuttgart,38,24.4,19,9.12,346.63
Germany,L1,2023-2024,2023,Eintracht Frankfurt,46,24.7,28,7.1,326.65
Germany,L1,2023-2024,2023,VfL Wolfsburg,33,25.0,20,6.26,206.45
Germany,L1,2023-2024,2023,SC Freiburg,34,26.3,13,5.3,180.35
Germany,L1,2023-2024,2023,TSG 1899 Hoffenheim,34,26.1,14,5.18,176.0
Germany,L1,2023-2024,2023,Borussia Mönchengladbach,33,26.0,18,5.01,165.23
Germany,L1,2023-2024,2023,1.FC Union Berlin,35,27.5,21,4.6,160.95
Germany,L1,2023-2024,2023,1.FSV Mainz 05,34,26.5,13,4.2,142.88
Germany,L1,2023-2024,2023,FC Augsburg,38,25.6,24,3.71,140.8
Germany,L1,2023-2024,2023,SV Werder Bremen,35,26.4,19,3.86,134.93
Germany,L1,2023-2024,2023,1.FC Köln,33,26.1,12,2.47,81.45
Germany,L1,2023-2024,2023,1.FC Heidenheim 1846,28,26.8,5,2.37,66.45
Germany,L1,2023-2024,2023,VfL Bochum,34,28.3,15,1.9,64.53
Germany,L1,2023-2024,2023,SV Darmstadt 98,34,27.0,14,1.14,38.7
Germany,L1,2024-2025,2024,Bayern Munich,43,24.6,22,22.18,953.55
